,Median_HHI,NAME,state_code,county_code
Value,41553,"Lawrence County, Tennessee",47,099
Value,37139,"Lewis County, Tennessee",47,101
Value,45736,"Lincoln County, Tennessee",47,103
Value,56078,"Loudon County, Tennessee",47,105
Value,41398,"McMinn County, Tennessee",47,107
Value,36055,"McNairy County, Tennessee",47,109
Value,36246,"Macon County, Tennessee",47,111
Value,46223,"Madison County, Tennessee",47,113
Value,48024,"Marion County, Tennessee",47,115
Value,49370,"Marshall County, Tennessee",47,117
Value,54249,"Maury County, Tennessee",47,119
Value,43250,"Meigs County, Tennessee",47,121
Value,38327,"Monroe County, Tennessee",47,123
Value,55972,"Montgomery County, Tennessee",47,125
Value,52294,"Moore County, Tennessee",47,127
Value,40166,"Morgan County, Tennessee",47,129
Value,39866,"Obion County, Tennessee",47,131
Value,36558,"Overton County, Tennessee",47,133
Value,34634,"Perry County, Tennessee",47,135
Value,41004,"Pickett County, Tennessee",47,137
Value,41818,"Polk County, Tennessee",47,139
Value,40888,"Putnam County, Tennessee",47,141
Value,39451,"Rhea County, Tennessee",47,143
Value,50003,"Roane County, Tennessee",47,145
Value,61774,"Robertson County, Tennessee",47,147
Value,63846,"Rutherford County, Tennessee",47,149
Value,35453,"Scott County, Tennessee",47,151
Value,51750,"Sequatchie County, Tennessee",47,153
Value,45943,"Sevier County, Tennessee",47,155
Value,49782,"Shelby County, Tennessee",47,157
Value,46404,"Smith County, Tennessee",47,159
Value,42269,"Stewart County, Tennessee",47,161
Value,43442,"Sullivan County, Tennessee",47,163
Value,64631,"Sumner County, Tennessee",47,165
Value,60167,"Tipton County, Tennessee",47,167
Value,52864,"Trousdale County, Tennessee",47,169
Value,39851,"Unicoi County, Tennessee",47,171
Value,41352,"Union County, Tennessee",47,173
Value,37127,"Van Buren County, Tennessee",47,175
Value,37715,"Warren County, Tennessee",47,177
Value,46752,"Washington County, Tennessee",47,179
Value,38634,"Wayne County, Tennessee",47,181
Value,38566,"Weakley County, Tennessee",47,183
Value,40745,"White County, Tennessee",47,185
Value,109026,"Williamson County, Tennessee",47,187
Value,71513,"Wilson County, Tennessee",47,189
Value,43355,"Anderson County, Texas",48,001
Value,74233,"Andrews County, Texas",48,003
Value,47714,"Angelina County, Texas",48,005
Value,44865,"Aransas County, Texas",48,007
Value,64476,"Archer County, Texas",48,009
Value,66563,"Armstrong County, Texas",48,011
Value,55265,"Atascosa County, Texas",48,013
Value,65365,"Austin County, Texas",48,015
Value,46485,"Bailey County, Texas",48,017
Value,53683,"Bandera County, Texas",48,019
Value,62941,"Bastrop County, Texas",48,021
Value,40750,"Baylor County, Texas",48,023
Value,42032,"Bee County, Texas",48,025
Value,54184,"Bell County, Texas",48,027
Value,55456,"Bexar County, Texas",48,029
Value,63071,"Blanco County, Texas",48,031
Value,81985,"Borden County, Texas",48,033
Value,50882,"Bosque County, Texas",48,035
Value,47505,"Bowie County, Texas",48,037
Value,79270,"Brazoria County, Texas",48,039
Value,46839,"Brazos County, Texas",48,041
Value,43894,"Brewster County, Texas",48,043
Value,42647,"Briscoe County, Texas",48,045
Value,27378,"Brooks County, Texas",48,047
Value,45457,"Brown County, Texas",48,049
Value,56235,"Burleson County, Texas",48,051
Value,59238,"Burnet County, Texas",48,053
Value,52278,"Caldwell County, Texas",48,055
Value,55469,"Calhoun County, Texas",48,057
Value,44602,"Callahan County, Texas",48,059
Value,37132,"Cameron County, Texas",48,061
Value,42604,"Camp County, Texas",48,063
Value,70087,"Carson County, Texas",48,065
Value,45345,"Cass County, Texas",48,067
Value,45000,"Castro County, Texas",48,069
Value,76850,"Chambers County, Texas",48,071
Value,46044,"Cherokee County, Texas",48,073
Value,40794,"Childress County, Texas",48,075
Value,51191,"Clay County, Texas",48,077
Value,42798,"Cochran County, Texas",48,079
Value,45551,"Coke County, Texas",48,081
Value,43981,"Coleman County, Texas",48,083
Value,94192,"Collin County, Texas",48,085
Value,42750,"Collingsworth County, Texas",48,087
Value,49504,"Colorado County, Texas",48,089
Value,75356,"Comal County, Texas",48,091
Value,47893,"Comanche County, Texas",48,093
Value,43355,"Concho County, Texas",48,095
Value,57646,"Cooke County, Texas",48,097
Value,51440,"Coryell County, Texas",48,099
Value,34375,"Cottle County, Texas",48,101
Value,70398,"Crane County, Texas",48,103
Value,51152,"Crockett County, Texas",48,105
Value,37899,"Crosby County, Texas",48,107
Value,33417,"Culberson County, Texas",48,109
Value,51250,"Dallam County, Texas",48,111
Value,56854,"Dallas County, Texas",48,113
Value,44657,"Dawson County, Texas",48,115
Value,51841,"Deaf Smith County, Texas",48,117
Value,46138,"Delta County, Texas",48,119
Value,83376,"Denton County, Texas",48,121
Value,53779,"DeWitt County, Texas",48,123
Value,41618,"Dickens County, Texas",48,125
Value,27832,"Dimmit County, Texas",48,127
Value,43224,"Donley County, Texas",48,129
Value,37382,"Duval County, Texas",48,131
Value,35325,"Eastland County, Texas",48,133
Value,60676,"Ector County, Texas",48,135
Value,40313,"Edwards County, Texas",48,137
Value,72213,"Ellis County, Texas",48,139
Value,44597,"El Paso County, Texas",48,141
Value,48819,"Erath County, Texas",48,143
Value,38032,"Falls County, Texas",48,145
Value,50761,"Fannin County, Texas",48,147
Value,56297,"Fayette County, Texas",48,149
Value,46827,"Fisher County, Texas",48,151
Value,48555,"Floyd County, Texas",48,153
Value,46354,"Foard County, Texas",48,155
Value,95561,"Fort Bend County, Texas",48,157
Value,52944,"Franklin County, Texas",48,159
Value,48731,"Freestone County, Texas",48,161
Value,42476,"Frio County, Texas",48,163
Value,59032,"Gaines County, Texas",48,165
Value,69369,"Galveston County, Texas",48,167
Value,55039,"Garza County, Texas",48,169
Value,58325,"Gillespie County, Texas",48,171
Value,75833,"Glasscock County, Texas",48,173
Value,60492,"Goliad County, Texas",48,175
Value,53006,"Gonzales County, Texas",48,177
Value,47170,"Gray County, Texas",48,179
Value,54370,"Grayson County, Texas",48,181
Value,49287,"Gregg County, Texas",48,183
Value,50298,"Grimes County, Texas",48,185
Value,70931,"Guadalupe County, Texas",48,187
Value,47080,"Hale County, Texas",48,189
Value,32921,"Hall County, Texas",48,191
Value,47500,"Hamilton County, Texas",48,193
Value,39229,"Hansford County, Texas",48,195
Value,42238,"Hardeman County, Texas",48,197
Value,59105,"Hardin County, Texas",48,199
Value,60146,"Harris County, Texas",48,201
Value,51202,"Harrison County, Texas",48,203
Value,59280,"Hartley County, Texas",48,205
Value,46013,"Haskell County, Texas",48,207
Value,65935,"Hays County, Texas",48,209
Value,63778,"Hemphill County, Texas",48,211
Value,45798,"Henderson County, Texas",48,213
Value,38398,"Hidalgo County, Texas",48,215
Value,48823,"Hill County, Texas",48,217
Value,48116,"Hockley County, Texas",48,219
Value,59049,"Hood County, Texas",48,221
Value,51877,"Hopkins County, Texas",48,223
Value,34297,"Houston County, Texas",48,225
Value,51528,"Howard County, Texas",48,227
Value,29318,"Hudspeth County, Texas",48,229
Value,51928,"Hunt County, Texas",48,231
Value,50651,"Hutchinson County, Texas",48,233
Value,54706,"Irion County, Texas",48,235
Value,51700,"Jack County, Texas",48,237
Value,60276,"Jackson County, Texas",48,239
Value,46088,"Jasper County, Texas",48,241
Value,53194,"Jeff Davis County, Texas",48,243
Value,48463,"Jefferson County, Texas",48,245
Value,32049,"Jim Hogg County, Texas",48,247
Value,42005,"Jim Wells County, Texas",48,249
Value,62066,"Johnson County, Texas",48,251
Value,45694,"Jones County, Texas",48,253
Value,52252,"Karnes County, Texas",48,255
Value,65390,"Kaufman County, Texas",48,257
Value,82390,"Kendall County, Texas",48,259
Value,36125,"Kenedy County, Texas",48,261
Value,45926,"Kent County, Texas",48,263
Value,52473,"Kerr County, Texas",48,265
Value,42500,"Kimble County, Texas",48,267
Value,65125,"King County, Texas",48,269
Value,31468,"Kinney County, Texas",48,271
Value,42021,"Kleberg County, Texas",48,273
Value,46146,"Knox County, Texas",48,275
Value,43562,"Lamar County, Texas",48,277
Value,43396,"Lamb County, Texas",48,279
Value,58194,"Lampasas County, Texas",48,281
Value,51792,"La Salle County, Texas",48,283
Value,53021,"Lavaca County, Texas",48,285
Value,55000,"Lee County, Texas",48,287
Value,44818,"Leon County, Texas",48,289
Value,49850,"Liberty County, Texas",48,291
Value,42680,"Limestone County, Texas",48,293
Value,57372,"Lipscomb County, Texas",48,295
Value,55766,"Live Oak County, Texas",48,297
Value,52178,"Llano County, Texas",48,299
Value,81875,"Loving County, Texas",48,301
Value,50473,"Lubbock County, Texas",48,303
Value,43524,"Lynn County, Texas",48,305
Value,45329,"McCulloch County, Texas",48,307
Value,48199,"McLennan County, Texas",48,309
Value,68750,"McMullen County, Texas",48,311
Value,49428,"Madison County, Texas",48,313
Value,37283,"Marion County, Texas",48,315
Value,69722,"Martin County, Texas",48,317
Value,40708,"Mason County, Texas",48,319
Value,45500,"Matagorda County, Texas",48,321
Value,38035,"Maverick County, Texas",48,323
Value,61059,"Medina County, Texas",48,325
Value,40606,"Menard County, Texas",48,327
Value,78888,"Midland County, Texas",48,329
Value,47081,"Milam County, Texas",48,331
Value,41827,"Mills County, Texas",48,333
Value,49670,"Mitchell County, Texas",48,335
Value,51774,"Montague County, Texas",48,337
Value,77416,"Montgomery County, Texas",48,339
Value,51527,"Moore County, Texas",48,341
Value,42961,"Morris County, Texas",48,343
Value,43750,"Motley County, Texas",48,345
Value,43598,"Nacogdoches County, Texas",48,347
Value,47920,"Navarro County, Texas",48,349
Value,40950,"Newton County, Texas",48,351
Value,44346,"Nolan County, Texas",48,353
Value,55048,"Nueces County, Texas",48,355
Value,49928,"Ochiltree County, Texas",48,357
Value,63315,"Oldham County, Texas",48,359
Value,55700,"Orange County, Texas",48,361
Value,45979,"Palo Pinto County, Texas",48,363
Value,51569,"Panola County, Texas",48,365
Value,74625,"Parker County, Texas",48,367
Value,54184,"Parmer County, Texas",48,369
Value,52282,"Pecos County, Texas",48,371
Value,46182,"Polk County, Texas",48,373
Value,43157,"Potter County, Texas",48,375
Value,27061,"Presidio County, Texas",48,377
Value,49872,"Rains County, Texas",48,379
Value,67397,"Randall County, Texas",48,381
Value,70478,"Reagan County, Texas",48,383
Value,34813,"Real County, Texas",48,385
Value,37955,"Red River County, Texas",48,387
Value,58384,"Reeves County, Texas",48,389
Value,48112,"Refugio County, Texas",48,391
Value,73854,"Roberts County, Texas",48,393
Value,54201,"Robertson County, Texas",48,395
Value,94767,"Rockwall County, Texas",48,397
Value,41732,"Runnels County, Texas",48,399
Value,52329,"Rusk County, Texas",48,401
Value,33257,"Sabine County, Texas",48,403
Value,35509,"San Augustine County, Texas",48,405
Value,44658,"San Jacinto County, Texas",48,407
Value,55229,"San Patricio County, Texas",48,409
Value,44698,"San Saba County, Texas",48,411
Value,55677,"Schleicher County, Texas",48,413
Value,55889,"Scurry County, Texas",48,415
Value,45187,"Shackelford County, Texas",48,417
Value,40764,"Shelby County, Texas",48,419
Value,56576,"Sherman County, Texas",48,421
Value,53511,"Smith County, Texas",48,423
Value,53162,"Somervell County, Texas",48,425
Value,29294,"Starr County, Texas",48,427
Value,45336,"Stephens County, Texas",48,429
Value,59286,"Sterling County, Texas",48,431
Value,48000,"Stonewall County, Texas",48,433
Value,60543,"Sutton County, Texas",48,435
Value,38418,"Swisher County, Texas",48,437
Value,64874,"Tarrant County, Texas",48,439
Value,50818,"Taylor County, Texas",48,441
Value,33750,"Terrell County, Texas",48,443
Value,44975,"Terry County, Texas",48,445
Value,44196,"Throckmorton County, Texas",48,447
Value,46698,"Titus County, Texas",48,449
Value,51675,"Tom Green County, Texas",48,451
Value,71767,"Travis County, Texas",48,453
Value,40407,"Trinity County, Texas",48,455
Value,43936,"Tyler County, Texas",48,457
Value,50906,"Upshur County, Texas",48,459
Value,52257,"Upton County, Texas",48,461
Value,41752,"Uvalde County, Texas",48,463
Value,45521,"Val Verde County, Texas",48,465
Value,51935,"Van Zandt County, Texas",48,467
Value,55631,"Victoria County, Texas",48,469
Value,41855,"Walker County, Texas",48,471
Value,57654,"Waller County, Texas",48,473
Value,64630,"Ward County, Texas",48,475
Value,56237,"Washington County, Texas",48,477
Value,42293,"Webb County, Texas",48,479
Value,49619,"Wharton County, Texas",48,481
Value,49352,"Wheeler County, Texas",48,483
Value,46575,"Wichita County, Texas",48,485
Value,48773,"Wilbarger County, Texas",48,487
Value,29944,"Willacy County, Texas",48,489
Value,83679,"Williamson County, Texas",48,491
Value,72445,"Wilson County, Texas",48,493
Value,59167,"Winkler County, Texas",48,495
Value,61709,"Wise County, Texas",48,497
Value,48534,"Wood County, Texas",48,499
Value,68814,"Yoakum County, Texas",48,501
Value,47194,"Young County, Texas",48,503
Value,31113,"Zapata County, Texas",48,505
Value,30988,"Zavala County, Texas",48,507
Value,54212,"Beaver County, Utah",49,001
Value,59937,"Box Elder County, Utah",49,003
Value,56840,"Cache County, Utah",49,005
Value,50278,"Carbon County, Utah",49,007
Value,81250,"Daggett County, Utah",49,009
Value,79690,"Davis County, Utah",49,011
Value,63919,"Duchesne County, Utah",49,013
Value,52055,"Emery County, Utah",49,015
Value,52337,"Garfield County, Utah",49,017
Value,48673,"Grand County, Utah",49,019
Value,46809,"Iron County, Utah",49,021
Value,62237,"Juab County, Utah",49,023
Value,48269,"Kane County, Utah",49,025
Value,60445,"Millard County, Utah",49,027
Value,89274,"Morgan County, Utah",49,029
Value,39440,"Piute County, Utah",49,031
Value,49886,"Rich County, Utah",49,033
Value,71230,"Salt Lake County, Utah",49,035
Value,44680,"San Juan County, Utah",49,037
Value,51720,"Sanpete County, Utah",49,039
Value,53020,"Sevier County, Utah",49,041
Value,100453,"Summit County, Utah",49,043
Value,71020,"Tooele County, Utah",49,045
Value,66736,"Uintah County, Utah",49,047
Value,70408,"Utah County, Utah",49,049
Value,77449,"Wasatch County, Utah",49,051
Value,56877,"Washington County, Utah",49,053
Value,44694,"Wayne County, Utah",49,055
Value,64636,"Weber County, Utah",49,057
Value,65093,"Addison County, Vermont",50,001
Value,53040,"Bennington County, Vermont",50,003
Value,49348,"Caledonia County, Vermont",50,005
Value,69896,"Chittenden County, Vermont",50,007
Value,41045,"Essex County, Vermont",50,009
Value,64258,"Franklin County, Vermont",50,011
Value,69583,"Grand Isle County, Vermont",50,013
Value,60365,"Lamoille County, Vermont",50,015
Value,60159,"Orange County, Vermont",50,017
Value,47915,"Orleans County, Vermont",50,019
Value,54973,"Rutland County, Vermont",50,021
Value,62108,"Washington County, Vermont",50,023
Value,52659,"Windham County, Vermont",50,025
Value,58303,"Windsor County, Vermont",50,027
Value,43210,"Accomack County, Virginia",51,001
Value,75394,"Albemarle County, Virginia",51,003
Value,47794,"Alleghany County, Virginia",51,005
Value,58526,"Amelia County, Virginia",51,007
Value,49170,"Amherst County, Virginia",51,009
Value,56176,"Appomattox County, Virginia",51,011
Value,117374,"Arlington County, Virginia",51,013
Value,61305,"Augusta County, Virginia",51,015
Value,46137,"Bath County, Virginia",51,017
Value,61541,"Bedford County, Virginia",51,019
Value,50511,"Bland County, Virginia",51,021
Value,68410,"Botetourt County, Virginia",51,023
Value,41927,"Brunswick County, Virginia",51,025
Value,30806,"Buchanan County, Virginia",51,027
Value,46261,"Buckingham County, Virginia",51,029
Value,50258,"Campbell County, Virginia",51,031
Value,64715,"Caroline County, Virginia",51,033
Value,43532,"Carroll County, Virginia",51,035
Value,59192,"Charles City County, Virginia",51,036
Value,39212,"Charlotte County, Virginia",51,037
Value,80214,"Chesterfield County, Virginia",51,041
Value,77936,"Clarke County, Virginia",51,043
Value,55484,"Craig County, Virginia",51,045
Value,73116,"Culpeper County, Virginia",51,047
Value,46221,"Cumberland County, Virginia",51,049
Value,29226,"Dickenson County, Virginia",51,051
Value,55880,"Dinwiddie County, Virginia",51,053
Value,52681,"Essex County, Virginia",51,057
Value,121133,"Fairfax County, Virginia",51,059
Value,97469,"Fauquier County, Virginia",51,061
Value,49729,"Floyd County, Virginia",51,063
Value,74931,"Fluvanna County, Virginia",51,065
Value,52639,"Franklin County, Virginia",51,067
Value,73250,"Frederick County, Virginia",51,069
Value,52478,"Giles County, Virginia",51,071
Value,66701,"Gloucester County, Virginia",51,073
Value,89741,"Goochland County, Virginia",51,075
Value,33969,"Grayson County, Virginia",51,077
Value,64979,"Greene County, Virginia",51,079
Value,44534,"Greensville County, Virginia",51,081
Value,42289,"Halifax County, Virginia",51,083
Value,88652,"Hanover County, Virginia",51,085
Value,68572,"Henrico County, Virginia",51,087
Value,36683,"Henry County, Virginia",51,089
Value,46147,"Highland County, Virginia",51,091
Value,71376,"Isle of Wight County, Virginia",51,093
Value,83048,"James City County, Virginia",51,095
Value,54516,"King and Queen County, Virginia",51,097
Value,87321,"King George County, Virginia",51,099
Value,68720,"King William County, Virginia",51,101
Value,50739,"Lancaster County, Virginia",51,103
Value,32718,"Lee County, Virginia",51,105
Value,136268,"Loudoun County, Virginia",51,107
Value,59343,"Louisa County, Virginia",51,109
Value,41868,"Lunenburg County, Virginia",51,111
Value,54197,"Madison County, Virginia",51,113
Value,67009,"Mathews County, Virginia",51,115
Value,42025,"Mecklenburg County, Virginia",51,117
Value,51917,"Middlesex County, Virginia",51,119
Value,54641,"Montgomery County, Virginia",51,121
Value,62446,"Nelson County, Virginia",51,125
Value,79698,"New Kent County, Virginia",51,127
Value,43553,"Northampton County, Virginia",51,131
Value,58677,"Northumberland County, Virginia",51,133
Value,42869,"Nottoway County, Virginia",51,135
Value,68481,"Orange County, Virginia",51,137
Value,47951,"Page County, Virginia",51,139
Value,40486,"Patrick County, Virginia",51,141
Value,45382,"Pittsylvania County, Virginia",51,143
Value,83914,"Powhatan County, Virginia",51,145
Value,46189,"Prince Edward County, Virginia",51,147
Value,67001,"Prince George County, Virginia",51,149
Value,103445,"Prince William County, Virginia",51,153
Value,52638,"Pulaski County, Virginia",51,155
Value,68438,"Rappahannock County, Virginia",51,157
Value,49831,"Richmond County, Virginia",51,159
Value,65467,"Roanoke County, Virginia",51,161
Value,54805,"Rockbridge County, Virginia",51,163
Value,59817,"Rockingham County, Virginia",51,165
Value,39482,"Russell County, Virginia",51,167
Value,39144,"Scott County, Virginia",51,169
Value,54921,"Shenandoah County, Virginia",51,171
Value,40425,"Smyth County, Virginia",51,173
Value,54611,"Southampton County, Virginia",51,175
Value,85330,"Spotsylvania County, Virginia",51,177
Value,106773,"Stafford County, Virginia",51,179
Value,54844,"Surry County, Virginia",51,181
Value,45801,"Sussex County, Virginia",51,183
Value,40978,"Tazewell County, Virginia",51,185
Value,68189,"Warren County, Virginia",51,187
Value,46262,"Washington County, Virginia",51,191
Value,54268,"Westmoreland County, Virginia",51,193
Value,38345,"Wise County, Virginia",51,195
Value,48043,"Wythe County, Virginia",51,197
Value,90367,"York County, Virginia",51,199
Value,96733,"Alexandria city, Virginia",51,510
Value,37904,"Bristol city, Virginia",51,520
Value,34273,"Buena Vista city, Virginia",51,530
Value,58933,"Charlottesville city, Virginia",51,540
Value,75790,"Chesapeake city, Virginia",51,550
Value,53716,"Colonial Heights city, Virginia",51,570
Value,39432,"Covington city, Virginia",51,580
Value,36301,"Danville city, Virginia",51,590
Value,30857,"Emporia city, Virginia",51,595
Value,111574,"Fairfax city, Virginia",51,600
Value,124796,"Falls Church city, Virginia",51,610
Value,40375,"Franklin city, Virginia",51,620
Value,63274,"Fredericksburg city, Virginia",51,630
Value,31938,"Galax city, Virginia",51,640
Value,54550,"Hampton city, Virginia",51,650
Value,43893,"Harrisonburg city, Virginia",51,660
Value,40497,"Hopewell city, Virginia",51,670
Value,36466,"Lexington city, Virginia",51,678
Value,43374,"Lynchburg city, Virginia",51,680
Value,78462,"Manassas city, Virginia",51,683
Value,80667,"Manassas Park city, Virginia",51,685
Value,33224,"Martinsville city, Virginia",51,690
Value,51884,"Newport News city, Virginia",51,700
Value,49146,"Norfolk city, Virginia",51,710
Value,28071,"Norton city, Virginia",51,720
Value,36135,"Petersburg city, Virginia",51,730
Value,96831,"Poquoson city, Virginia",51,735
Value,50224,"Portsmouth city, Virginia",51,740
Value,36743,"Radford city, Virginia",51,750
Value,45117,"Richmond city, Virginia",51,760
Value,43028,"Roanoke city, Virginia",51,770
Value,57185,"Salem city, Virginia",51,775
Value,48049,"Staunton city, Virginia",51,790
Value,70664,"Suffolk city, Virginia",51,800
Value,74186,"Virginia Beach city, Virginia",51,810
Value,45738,"Waynesboro city, Virginia",51,820
Value,56163,"Williamsburg city, Virginia",51,830
Value,53797,"Winchester city, Virginia",51,840
Value,49142,"Adams County, Washington",53,001
Value,50423,"Asotin County, Washington",53,003
Value,65650,"Benton County, Washington",53,005
Value,56135,"Chelan County, Washington",53,007
Value,49913,"Clallam County, Washington",53,009
Value,71636,"Clark County, Washington",53,011
Value,51111,"Columbia County, Washington",53,013
Value,51752,"Cowlitz County, Washington",53,015
Value,60452,"Douglas County, Washington",53,017
Value,41924,"Ferry County, Washington",53,019
Value,62002,"Franklin County, Washington",53,021
Value,52525,"Garfield County, Washington",53,023
Value,54982,"Grant County, Washington",53,025
Value,47770,"Grays Harbor County, Washington",53,027
Value,64809,"Island County, Washington",53,029
Value,54471,"Jefferson County, Washington",53,031
Value,89418,"King County, Washington",53,033
Value,71610,"Kitsap County, Washington",53,035
Value,55193,"Kittitas County, Washington",53,037
Value,54056,"Klickitat County, Washington",53,039
Value,50216,"Lewis County, Washington",53,041
Value,50744,"Lincoln County, Washington",53,043
Value,55726,"Mason County, Washington",53,045
Value,45808,"Okanogan County, Washington",53,047
Value,44846,"Pacific County, Washington",53,049
Value,48583,"Pend Oreille County, Washington",53,051
Value,67868,"Pierce County, Washington",53,053
Value,60711,"San Juan County, Washington",53,055
Value,62865,"Skagit County, Washington",53,057
Value,58598,"Skamania County, Washington",53,059
Value,82751,"Snohomish County, Washington",53,061
Value,54852,"Spokane County, Washington",53,063
Value,49200,"Stevens County, Washington",53,065
Value,69592,"Thurston County, Washington",53,067
Value,54085,"Wahkiakum County, Washington",53,069
Value,56533,"Walla Walla County, Washington",53,071
Value,59285,"Whatcom County, Washington",53,073
Value,42163,"Whitman County, Washington",53,075
Value,49871,"Yakima County, Washington",53,077
Value,39580,"Barbour County, West Virginia",54,001
Value,60615,"Berkeley County, West Virginia",54,003
Value,38642,"Boone County, West Virginia",54,005
Value,42213,"Braxton County, West Virginia",54,007
Value,49772,"Brooke County, West Virginia",54,009
Value,38321,"Cabell County, West Virginia",54,011
Value,37610,"Calhoun County, West Virginia",54,013
Value,35875,"Clay County, West Virginia",54,015
Value,46449,"Doddridge County, West Virginia",54,017
Value,40379,"Fayette County, West Virginia",54,019
Value,35810,"Gilmer County, West Virginia",54,021
Value,41071,"Grant County, West Virginia",54,023
Value,39038,"Greenbrier County, West Virginia",54,025
Value,40099,"Hampshire County, West Virginia",54,027
Value,45580,"Hancock County, West Virginia",54,029
Value,47186,"Hardy County, West Virginia",54,031
Value,50433,"Harrison County, West Virginia",54,033
Value,44783,"Jackson County, West Virginia",54,035
Value,76503,"Jefferson County, West Virginia",54,037
Value,45426,"Kanawha County, West Virginia",54,039
Value,39423,"Lewis County, West Virginia",54,041
Value,37679,"Lincoln County, West Virginia",54,043
Value,38123,"Logan County, West Virginia",54,045
Value,26547,"McDowell County, West Virginia",54,047
Value,48605,"Marion County, West Virginia",54,049
Value,43918,"Marshall County, West Virginia",54,051
Value,40347,"Mason County, West Virginia",54,053
Value,39372,"Mercer County, West Virginia",54,055
Value,46354,"Mineral County, West Virginia",54,057
Value,31305,"Mingo County, West Virginia",54,059
Value,49926,"Monongalia County, West Virginia",54,061
Value,36493,"Monroe County, West Virginia",54,063
Value,50661,"Morgan County, West Virginia",54,065
Value,38468,"Nicholas County, West Virginia",54,067
Value,48418,"Ohio County, West Virginia",54,069
Value,41210,"Pendleton County, West Virginia",54,071
Value,48563,"Pleasants County, West Virginia",54,073
Value,39702,"Pocahontas County, West Virginia",54,075
Value,48317,"Preston County, West Virginia",54,077
Value,59626,"Putnam County, West Virginia",54,079
Value,42296,"Raleigh County, West Virginia",54,081
Value,41094,"Randolph County, West Virginia",54,083
Value,44472,"Ritchie County, West Virginia",54,085
Value,34300,"Roane County, West Virginia",54,087
Value,36049,"Summers County, West Virginia",54,089
Value,47205,"Taylor County, West Virginia",54,091
Value,45655,"Tucker County, West Virginia",54,093
Value,41108,"Tyler County, West Virginia",54,095
Value,40401,"Upshur County, West Virginia",54,097
Value,36875,"Wayne County, West Virginia",54,099
Value,34312,"Webster County, West Virginia",54,101
Value,42125,"Wetzel County, West Virginia",54,103
Value,40189,"Wirt County, West Virginia",54,105
Value,45958,"Wood County, West Virginia",54,107
Value,40045,"Wyoming County, West Virginia",54,109
Value,43280,"Adams County, Wisconsin",55,001
Value,43861,"Ashland County, Wisconsin",55,003
Value,50903,"Barron County, Wisconsin",55,005
Value,52910,"Bayfield County, Wisconsin",55,007
Value,59963,"Brown County, Wisconsin",55,009
Value,57134,"Buffalo County, Wisconsin",55,011
Value,49982,"Burnett County, Wisconsin",55,013
Value,72530,"Calumet County, Wisconsin",55,015
Value,57288,"Chippewa County, Wisconsin",55,017
Value,51872,"Clark County, Wisconsin",55,019
Value,65348,"Columbia County, Wisconsin",55,021
Value,48853,"Crawford County, Wisconsin",55,023
Value,70541,"Dane County, Wisconsin",55,025
Value,58870,"Dodge County, Wisconsin",55,027
Value,58287,"Door County, Wisconsin",55,029
Value,52480,"Douglas County, Wisconsin",55,031
Value,56268,"Dunn County, Wisconsin",55,033
Value,55711,"Eau Claire County, Wisconsin",55,035
Value,49128,"Florence County, Wisconsin",55,037
Value,59373,"Fond du Lac County, Wisconsin",55,039
Value,44313,"Forest County, Wisconsin",55,041
Value,52958,"Grant County, Wisconsin",55,043
Value,62699,"Green County, Wisconsin",55,045
Value,53260,"Green Lake County, Wisconsin",55,047
Value,62785,"Iowa County, Wisconsin",55,049
Value,40801,"Iron County, Wisconsin",55,051
Value,52984,"Jackson County, Wisconsin",55,053
Value,63676,"Jefferson County, Wisconsin",55,055
Value,51056,"Juneau County, Wisconsin",55,057
Value,60929,"Kenosha County, Wisconsin",55,059
Value,63118,"Kewaunee County, Wisconsin",55,061
Value,55479,"La Crosse County, Wisconsin",55,063
Value,59629,"Lafayette County, Wisconsin",55,065
Value,46557,"Langlade County, Wisconsin",55,067
Value,56086,"Lincoln County, Wisconsin",55,069
Value,53489,"Manitowoc County, Wisconsin",55,071
Value,59543,"Marathon County, Wisconsin",55,073
Value,47497,"Marinette County, Wisconsin",55,075
Value,49586,"Marquette County, Wisconsin",55,077
Value,43872,"Menominee County, Wisconsin",55,078
Value,48742,"Milwaukee County, Wisconsin",55,079
Value,58178,"Monroe County, Wisconsin",55,081
Value,57105,"Oconto County, Wisconsin",55,083
Value,54198,"Oneida County, Wisconsin",55,085
Value,63536,"Outagamie County, Wisconsin",55,087
Value,82807,"Ozaukee County, Wisconsin",55,089
Value,53140,"Pepin County, Wisconsin",55,091
Value,72111,"Pierce County, Wisconsin",55,093
Value,56932,"Polk County, Wisconsin",55,095
Value,57368,"Portage County, Wisconsin",55,097
Value,46742,"Price County, Wisconsin",55,099
Value,59749,"Racine County, Wisconsin",55,101
Value,51335,"Richland County, Wisconsin",55,103
Value,55832,"Rock County, Wisconsin",55,105
Value,44302,"Rusk County, Wisconsin",55,107
Value,81124,"St. Croix County, Wisconsin",55,109
Value,56732,"Sauk County, Wisconsin",55,111
Value,44555,"Sawyer County, Wisconsin",55,113
Value,54143,"Shawano County, Wisconsin",55,115
Value,58943,"Sheboygan County, Wisconsin",55,117
Value,51698,"Taylor County, Wisconsin",55,119
Value,55865,"Trempealeau County, Wisconsin",55,121
Value,50905,"Vernon County, Wisconsin",55,123
Value,44285,"Vilas County, Wisconsin",55,125
Value,61106,"Walworth County, Wisconsin",55,127
Value,48422,"Washburn County, Wisconsin",55,129
