Diversity-Index,BLK_Percent,Amrican_indian/Alk_native_Percent,Asian_percent,Hawaiian/Pacific_Islander_Percent,Two_or_more_percent,His/Latino_Percent,white_percent,County,Code,Year,State
0.11978599999999999,0.4,0.2,0.3,0.0,1.0,4.6,93.7,Rawlins County,KS,2013,Kansas
0.11918699999999999,1.2,0.4,1.4,0.0,1.8,1.7,93.8,VERMONT,,2013,
0.119148,1.1,0.9,0.9,0.0,1.4,2.3,93.8,Lake County,SD,2013,South Dakota
0.11912,1.2,0.3,1.1,0.1,1.9,2.0,93.8,Windham County,VT,2013,Vermont
0.119038,2.3,0.4,0.4,0.0,1.9,1.4,93.8,Champaign County,OH,2013,Ohio
0.11898900000000001,1.7,0.4,0.4,0.1,1.3,2.6,93.8,Cheatham County,TN,2013,Tennessee
0.11898199999999999,1.4,0.6,0.6,0.1,1.1,2.8,93.8,Columbia County,WI,2013,Wisconsin
0.118968,0.7,0.7,0.6,0.1,1.8,2.7,93.8,Christian County,MO,2013,Missouri
0.118947,1.2,0.9,0.2,0.0,1.4,2.8,93.8,Crook County,WY,2013,Wyoming
0.11891700000000001,0.3,1.4,0.3,0.0,2.5,2.0,93.8,Searcy County,AR,2013,Arkansas
0.1189,1.0,0.7,0.3,0.1,1.6,2.9,93.8,Marion County,KS,2013,Kansas
0.11886300000000001,0.5,0.9,0.4,0.1,2.1,2.7,93.8,Wallowa County,OR,2013,Oregon
0.11881300000000002,0.4,1.0,0.5,0.0,1.9,2.9,93.8,Lemhi County,ID,2013,Idaho
0.118799,1.2,0.6,0.3,0.0,1.2,3.2,93.8,Tuscola County,MI,2013,Michigan
0.11879,0.5,2.0,0.3,0.2,1.2,2.8,93.8,Burt County,NE,2013,Nebraska
0.11878,2.2,0.2,0.2,0.0,1.0,2.8,93.8,Grayson County,VA,2013,Virginia
0.11875,1.1,0.4,0.6,0.0,1.2,3.3,93.8,Carroll County,IL,2013,Illinois
0.118745,0.4,1.3,0.1,0.0,2.1,2.8,93.8,Woodson County,KS,2013,Kansas
0.118336,0.4,0.7,0.5,0.0,0.7,4.1,93.8,Clark County,WI,2013,Wisconsin
0.118326,0.9,0.2,0.8,0.0,0.9,4.0,93.8,O'Brien County,IA,2013,Iowa
0.11774200000000001,0.2,0.4,0.3,0.0,0.9,4.8,93.8,Kearney County,NE,2013,Nebraska
0.117435,1.2,0.6,1.2,0.0,1.4,1.8,93.9,Lincoln County,SD,2013,South Dakota
0.117328,0.9,0.7,0.9,0.0,1.6,2.2,93.9,Russell County,KS,2013,Kansas
0.117302,1.6,0.7,0.4,0.0,1.6,2.0,93.9,Clinton County,MO,2013,Missouri
0.117227,2.3,0.4,0.7,0.0,1.3,1.7,93.9,Sullivan County,TN,2013,Tennessee
0.117192,1.7,0.3,1.6,0.0,0.7,2.2,93.9,Floyd County,IA,2013,Iowa
0.117183,0.7,1.0,0.7,0.0,1.3,2.7,93.9,Burke County,ND,2013,North Dakota
0.11716199999999999,0.5,1.1,0.4,0.1,2.7,1.5,93.9,Grand Isle County,VT,2013,Vermont
0.117129,2.6,0.4,0.5,0.0,1.7,1.2,93.9,Gallia County,OH,2013,Ohio
0.117069,1.9,0.2,0.5,0.0,1.2,2.6,93.9,Floyd County,VA,2013,Virginia
0.116952,0.9,0.8,0.5,0.0,1.4,3.1,93.9,Dickey County,ND,2013,North Dakota
0.116944,1.8,0.3,0.4,0.1,1.2,2.9,93.9,Wayne County,KY,2013,Kentucky
0.11689100000000001,3.4,0.2,0.8,0.0,1.0,0.8,93.9,Tazewell County,VA,2013,Virginia
0.116836,0.8,0.5,0.3,0.0,1.6,3.3,93.9,Cloud County,KS,2013,Kansas
0.11682000000000001,3.4,0.2,0.3,0.0,1.1,1.3,93.9,Greene County,PA,2013,Pennsylvania
0.116737,0.3,1.0,0.4,0.0,1.1,3.6,93.9,Mineral County,CO,2013,Colorado
0.116401,0.5,0.9,0.3,0.1,0.9,4.1,93.9,Marshall County,MN,2013,Minnesota
0.11558199999999999,1.4,0.7,1.1,0.0,1.6,1.4,94.0,MAINE,,2013,
0.11550099999999999,1.4,0.6,0.9,0.1,1.2,2.1,94.0,Dade County,GA,2013,Georgia
0.11546,1.6,0.3,1.5,0.0,1.5,1.5,94.0,Steuben County,NY,2013,New York
0.11543800000000001,0.8,0.8,0.5,0.1,1.8,2.2,94.0,Laclede County,MO,2013,Missouri
0.115422,1.8,0.3,0.7,0.0,2.0,1.4,94.0,Logan County,OH,2013,Ohio
0.11533800000000001,1.9,0.5,0.3,0.1,1.5,2.1,94.0,White County,TN,2013,Tennessee
0.115321,2.4,0.3,0.5,0.1,1.8,1.2,94.0,Macon County,MO,2013,Missouri
0.115298,2.7,0.2,1.0,0.0,1.0,1.3,94.0,Indiana County,PA,2013,Pennsylvania
0.11528800000000002,2.8,0.4,0.4,0.0,1.4,1.0,94.0,Monroe County,MO,2013,Missouri
0.115282,1.6,0.4,0.5,0.0,1.4,2.5,94.0,Madison County,NC,2013,North Carolina
0.11525,0.4,1.5,0.2,0.2,1.5,2.6,94.0,Broadwater County,MT,2013,Montana
0.115222,0.4,0.8,0.5,0.0,2.8,1.7,94.0,Wheatland County,MT,2013,Montana
0.115174,0.6,0.6,0.7,0.0,1.2,3.1,94.0,Divide County,ND,2013,North Dakota
0.115157,2.9,0.4,0.4,0.0,0.9,1.7,94.0,Sullivan County,PA,2013,Pennsylvania
0.11490399999999999,3.3,0.1,0.3,0.0,0.6,1.9,94.0,Schuyler County,IL,2013,Illinois
0.11457300000000001,0.4,0.7,0.9,0.0,0.9,4.0,94.0,Kidder County,ND,2013,North Dakota
0.114507,0.4,0.3,0.2,0.0,1.0,4.2,94.0,Unicoi County,TN,2013,Tennessee
0.114355,0.0,0.6,0.3,0.0,0.8,4.4,94.0,Rich County,UT,2013,Utah
0.113658,0.9,0.7,0.8,0.1,1.5,2.1,94.1,Polk County,MO,2013,Missouri
0.11358900000000001,1.1,1.0,0.6,0.0,1.2,2.3,94.1,Barron County,WI,2013,Wisconsin
0.11355699999999999,0.8,1.1,0.4,0.0,1.9,2.0,94.1,Sharp County,AR,2013,Arkansas
0.11353800000000001,0.6,1.6,0.3,0.0,1.4,2.2,94.1,Benzie County,MI,2013,Michigan
0.11353699999999999,0.8,0.9,0.6,0.0,1.5,2.4,94.1,Coffey County,KS,2013,Kansas
0.113472,2.5,0.3,0.6,0.0,1.1,1.6,94.1,Moore County,TN,2013,Tennessee
0.113398,2.6,0.2,0.4,0.0,1.3,1.6,94.1,Henry County,IN,2013,Indiana
0.113379,0.4,2.3,0.3,0.1,1.2,2.1,94.1,Mercer County,ND,2013,North Dakota
0.113364,0.3,2.6,0.3,0.0,1.0,1.9,94.1,Oliver County,ND,2013,North Dakota
0.11324200000000001,1.0,0.4,0.2,0.0,1.4,3.1,94.1,Clay County,NC,2013,North Carolina
0.112892,0.5,0.3,0.7,0.0,1.0,3.8,94.1,Martin County,MN,2013,Minnesota
0.11180699999999999,1.3,0.7,0.9,0.0,1.3,1.9,94.2,Chisago County,MN,2013,Minnesota
0.111678,1.4,0.6,0.4,0.1,1.5,2.2,94.2,Ray County,MO,2013,Missouri
0.111632,2.1,0.3,0.3,0.1,1.2,2.0,94.2,Harrison County,KY,2013,Kentucky
0.11158199999999999,0.7,1.0,0.2,0.1,1.8,2.4,94.2,Jefferson County,KS,2013,Kansas
0.111572,0.5,0.9,0.3,0.0,2.5,1.8,94.2,Dade County,MO,2013,Missouri
0.11153699999999998,0.3,1.0,0.2,0.0,2.5,1.9,94.2,Shannon County,MO,2013,Missouri
0.11153099999999999,0.5,0.8,0.4,0.0,1.8,2.6,94.2,Osage County,KS,2013,Kansas
0.111502,0.3,0.7,0.6,0.0,1.6,2.8,94.2,Kingman County,KS,2013,Kansas
0.11149200000000001,0.3,1.2,0.5,0.1,1.7,2.6,94.2,Park County,MT,2013,Montana
0.11143099999999999,3.0,0.2,0.6,0.0,1.2,1.1,94.2,Wythe County,VA,2013,Virginia
0.111403,0.5,0.6,0.4,0.0,1.6,3.0,94.2,Madison County,MT,2013,Montana
0.11136900000000001,3.1,0.2,0.5,0.0,1.4,0.9,94.2,Mineral County,WV,2013,West Virginia
0.111356,0.8,0.3,0.6,0.1,0.9,3.3,94.2,Cherokee County,IA,2013,Iowa
0.111099,0.6,0.4,0.4,0.0,1.0,3.7,94.2,Russell County,KY,2013,Kentucky
0.111069,0.5,0.6,0.4,0.0,1.1,3.7,94.2,Sanilac County,MI,2013,Michigan
0.11061700000000001,0.4,0.3,0.3,0.0,0.7,4.4,94.2,Adams County,IN,2013,Indiana
0.11005699999999999,0.9,1.2,1.0,0.0,1.5,1.2,94.3,Penobscot County,ME,2013,Maine
0.10997699999999999,1.5,0.6,1.4,0.0,1.1,1.4,94.3,Chippewa County,WI,2013,Wisconsin
0.10993199999999999,1.5,1.0,0.3,0.0,1.4,1.7,94.3,Izard County,AR,2013,Arkansas
0.1098,2.1,0.3,0.4,0.0,1.7,1.4,94.3,Gibson County,IN,2013,Indiana
0.109643,2.9,0.3,0.5,0.0,0.8,1.3,94.3,Perry County,IN,2013,Indiana
0.109624,2.2,0.2,0.3,0.1,1.0,2.3,94.3,Garrard County,KY,2013,Kentucky
0.109298,0.7,0.5,0.3,0.1,1.2,3.5,94.3,Sequatchie County,TN,2013,Tennessee
0.10929000000000001,0.6,0.2,0.5,0.0,1.0,3.6,94.3,Hancock County,IA,2013,Iowa
0.10928,0.3,0.8,0.2,0.0,1.3,3.5,94.3,Rush County,KS,2013,Kansas
0.10913800000000001,0.7,0.2,0.4,0.0,1.0,3.8,94.3,Humboldt County,IA,2013,Iowa
0.10876400000000001,0.1,0.4,0.0,0.0,1.1,4.3,94.3,Banner County,NE,2013,Nebraska
0.10805799999999999,1.4,0.2,1.1,0.0,1.4,1.7,94.4,Clermont County,OH,2013,Ohio
0.10801500000000001,1.4,0.2,1.2,0.0,1.2,1.9,94.4,Medina County,OH,2013,Ohio
0.107994,1.7,0.4,0.4,0.0,1.5,1.8,94.4,Lawrence County,TN,2013,Tennessee
0.10798900000000002,2.1,0.2,0.6,0.0,1.3,1.5,94.4,Anderson County,KY,2013,Kentucky
0.10798699999999999,0.7,0.8,0.3,0.1,1.5,2.3,94.4,Linn County,KS,2013,Kansas
0.10796900000000001,1.3,0.3,0.8,0.0,1.3,2.2,94.4,Tazewell County,IL,2013,Illinois
0.107905,2.5,0.1,0.8,0.0,1.3,1.0,94.4,Westmoreland County,PA,2013,Pennsylvania
0.107824,0.1,1.1,0.4,0.2,1.3,2.7,94.4,Wibaux County,MT,2013,Montana
0.107822,0.4,2.6,0.2,0.0,1.5,1.1,94.4,Aitkin County,MN,2013,Minnesota
0.10780799999999999,0.9,0.8,0.3,0.2,1.3,2.7,94.4,Winston County,AL,2013,Alabama
0.107733,0.5,0.9,0.5,0.0,1.0,3.0,94.4,Grant County,SD,2013,South Dakota
0.10756600000000001,0.8,0.3,0.6,0.0,1.0,3.3,94.4,Steuben County,IN,2013,Indiana
0.10746099999999999,0.5,0.4,0.6,0.1,1.0,3.5,94.4,Plymouth County,IA,2013,Iowa
0.10744400000000001,1.3,0.6,0.5,0.1,1.0,3.3,94.4,Trimble County,KY,2013,Kentucky
0.107126,0.5,0.3,0.2,0.0,1.0,4.0,94.4,Carroll County,IN,2013,Indiana
0.106199,1.6,0.2,0.8,0.0,1.4,1.6,94.5,Wayne County,OH,2013,Ohio
0.10618599999999999,1.2,0.7,0.3,0.1,1.5,1.9,94.5,Henry County,MO,2013,Missouri
0.106156,0.7,0.8,0.7,0.1,1.6,2.0,94.5,Vernon County,MO,2013,Missouri
0.106143,2.1,0.3,0.4,0.1,1.4,1.3,94.5,Carroll County,MO,2013,Missouri
0.106127,1.1,0.3,0.9,0.0,1.4,2.1,94.5,Warren County,NY,2013,New York
0.106124,1.6,0.7,0.1,0.0,1.7,1.6,94.5,Iron County,MO,2013,Missouri
0.106123,0.6,1.0,0.6,0.0,2.2,1.4,94.5,Franklin County,VT,2013,Vermont
0.106119,0.9,0.3,0.9,0.0,1.8,1.9,94.5,Washington County,VT,2013,Vermont
0.106116,1.7,0.3,0.4,0.1,1.2,2.0,94.5,Spencer County,KY,2013,Kentucky
0.106074,0.4,1.7,0.4,0.0,1.8,1.6,94.5,Charlevoix County,MI,2013,Michigan
0.10605099999999999,0.4,1.3,0.3,0.0,1.7,2.1,94.5,Fergus County,MT,2013,Montana
0.10603699999999999,1.1,0.3,0.6,0.0,1.4,2.4,94.5,Nemaha County,NE,2013,Nebraska
0.106026,2.2,0.2,0.4,0.0,1.1,1.8,94.5,Smyth County,VA,2013,Virginia
0.106021,2.4,0.2,0.3,0.0,1.3,1.4,94.5,Columbiana County,OH,2013,Ohio
0.10601600000000001,0.4,0.8,0.5,0.1,1.8,2.3,94.5,Boone County,AR,2013,Arkansas
0.106005,0.7,0.8,0.2,0.0,1.8,2.3,94.5,St. Clair County,MO,2013,Missouri
0.105992,0.2,1.3,0.3,0.0,2.4,1.5,94.5,Newton County,AR,2013,Arkansas
0.105968,2.5,0.2,0.3,0.0,1.5,1.2,94.5,Hancock County,WV,2013,West Virginia
0.105966,2.4,0.2,0.2,0.0,1.3,1.6,94.5,Lincoln County,KY,2013,Kentucky
0.105957,0.1,2.0,0.2,0.0,1.8,1.7,94.5,Powder River County,MT,2013,Montana
0.10590999999999999,1.0,0.6,0.2,0.0,1.4,2.7,94.5,Ottawa County,KS,2013,Kansas
0.10586500000000001,0.6,0.7,0.5,0.0,1.0,3.0,94.5,Marquette County,WI,2013,Wisconsin
0.105779,0.9,0.5,0.2,0.2,1.1,3.1,94.5,Pocahontas County,IA,2013,Iowa
0.10569200000000001,0.5,0.4,0.3,0.0,1.2,3.3,94.5,Jefferson County,NE,2013,Nebraska
0.105619,1.0,0.3,0.3,0.1,0.9,3.4,94.5,Ohio County,KY,2013,Kentucky
0.10553299999999999,0.7,0.6,0.5,0.0,0.6,3.6,94.5,Fillmore County,NE,2013,Nebraska
0.10522000000000001,0.2,0.5,0.2,0.1,1.1,4.0,94.5,Sheridan County,KS,2013,Kansas
0.10437,0.6,0.7,0.7,0.0,1.6,1.8,94.6,Anderson County,KS,2013,Kansas
0.104335,1.2,0.4,1.2,0.0,1.1,1.8,94.6,Mahaska County,IA,2013,Iowa
0.1043,0.7,0.5,1.0,0.0,1.3,2.1,94.6,St. Croix County,WI,2013,Wisconsin
0.104274,1.7,0.2,0.6,0.0,1.6,1.5,94.6,Harrison County,WV,2013,West Virginia
0.10425899999999999,0.4,1.4,0.4,0.1,2.0,1.4,94.6,Oregon County,MO,2013,Missouri
0.10425799999999999,0.6,0.8,0.6,0.1,1.7,2.0,94.6,Iosco County,MI,2013,Michigan
0.10425,0.3,0.8,0.8,0.0,2.1,1.6,94.6,Lake of the Woods County,MN,2013,Minnesota
0.10421199999999999,1.0,0.5,0.7,0.0,1.3,2.3,94.6,Oswego County,NY,2013,New York
0.104208,2.3,0.5,0.3,0.0,1.3,1.2,94.6,Washington County,MO,2013,Missouri
0.104182,0.5,1.0,0.6,0.1,0.8,2.6,94.6,Sargent County,ND,2013,North Dakota
0.10417799999999999,2.1,0.2,0.4,0.0,1.1,1.8,94.6,Page County,VA,2013,Virginia
0.10415799999999999,2.3,0.2,0.2,0.0,1.0,1.7,94.6,Johnson County,TN,2013,Tennessee
0.104157,2.4,0.2,0.3,0.1,1.6,0.9,94.6,Bell County,KY,2013,Kentucky
0.104155,2.2,0.4,0.2,0.0,1.3,1.6,94.6,Green County,KY,2013,Kentucky
0.104126,0.8,0.5,0.7,0.0,1.2,2.6,94.6,Rock County,MN,2013,Minnesota
0.104099,0.6,0.5,0.5,0.1,1.3,2.7,94.6,Shiawassee County,MI,2013,Michigan
0.10407899999999999,0.4,1.2,0.2,0.0,2.0,2.1,94.6,Carter County,MO,2013,Missouri
0.10406900000000001,0.6,0.7,0.5,0.0,1.1,2.8,94.6,Door County,WI,2013,Wisconsin
0.10403499999999999,0.8,0.4,0.4,0.0,1.3,2.8,94.6,Union County,GA,2013,Georgia
0.104032,0.5,0.5,0.7,0.0,1.3,2.8,94.6,Phillips County,KS,2013,Kansas
0.10397999999999999,0.5,0.5,0.4,0.1,1.4,2.9,94.6,Cass County,NE,2013,Nebraska
0.103969,2.9,0.1,0.2,0.0,1.3,1.0,94.6,Cumberland County,KY,2013,Kentucky
0.103878,0.6,0.4,0.3,0.0,1.1,3.2,94.6,Randolph County,IN,2013,Indiana
0.10383800000000001,0.4,0.2,1.1,0.0,0.9,3.2,94.6,Murray County,MN,2013,Minnesota
0.103683,0.4,0.2,0.7,0.0,0.6,3.6,94.6,Brown County,MN,2013,Minnesota
0.103497,0.6,0.3,0.4,0.1,0.2,3.9,94.6,Hayes County,NE,2013,Nebraska
0.103473,0.4,0.3,0.4,0.0,0.7,3.9,94.6,LaGrange County,IN,2013,Indiana
0.102487,0.8,1.8,0.5,0.1,1.3,1.1,94.7,Aroostook County,ME,2013,Maine
0.10244500000000001,1.9,0.2,0.8,0.0,1.1,1.4,94.7,Rowan County,KY,2013,Kentucky
0.102404,0.9,0.8,0.5,0.0,1.6,1.9,94.7,Morgan County,MO,2013,Missouri
0.102373,1.2,0.2,0.8,0.1,1.1,2.2,94.7,Fayette County,IA,2013,Iowa
0.102344,2.2,0.4,0.3,0.0,1.3,1.3,94.7,Breckinridge County,KY,2013,Kentucky
0.102327,1.3,0.3,0.6,0.0,1.1,2.3,94.7,Pulaski County,KY,2013,Kentucky
0.10231599999999999,0.5,1.7,0.2,0.0,1.4,1.9,94.7,Nelson County,ND,2013,North Dakota
0.102302,0.3,1.2,0.4,0.0,1.2,2.4,94.7,Wilkin County,MN,2013,Minnesota
0.10226299999999999,0.7,0.5,0.3,0.0,1.3,2.6,94.7,Greene County,AR,2013,Arkansas
0.10226299999999999,0.6,0.6,0.6,0.0,1.2,2.6,94.7,Camden County,MO,2013,Missouri
0.102115,0.6,0.2,0.6,0.0,1.0,3.0,94.7,Clay County,IA,2013,Iowa
0.102046,1.0,0.4,0.2,0.0,0.8,3.1,94.7,Deuel County,SD,2013,South Dakota
0.10197200000000001,0.3,0.4,0.5,0.1,1.2,3.2,94.7,Oneida County,ID,2013,Idaho
0.10185599999999999,3.5,0.1,0.3,0.0,0.8,0.6,94.7,Bland County,VA,2013,Virginia
0.101855,0.5,0.5,0.3,0.0,1.1,3.4,94.7,Starke County,IN,2013,Indiana
0.100584,0.7,0.3,1.3,0.0,1.4,1.7,94.8,Cheshire County,NH,2013,New Hampshire
0.10057999999999999,0.8,0.5,0.9,0.1,1.6,1.7,94.8,Isanti County,MN,2013,Minnesota
0.100525,1.2,0.7,0.3,0.0,1.3,2.0,94.8,Carlisle County,KY,2013,Kentucky
0.100513,1.5,0.9,0.3,0.0,1.2,1.8,94.8,Meigs County,TN,2013,Tennessee
0.100466,0.9,0.3,0.4,0.2,1.2,2.4,94.8,Grant County,KY,2013,Kentucky
0.100445,0.1,1.7,0.2,0.0,1.9,1.4,94.8,Teton County,MT,2013,Montana
0.100426,0.8,0.3,0.5,0.0,1.4,2.4,94.8,Andrew County,MO,2013,Missouri
0.10039400000000001,2.4,0.3,0.2,0.0,1.2,1.3,94.8,Pendleton County,WV,2013,West Virginia
0.10039400000000001,2.4,0.3,0.5,0.0,0.6,1.6,94.8,Jones County,IA,2013,Iowa
0.100371,0.8,0.4,0.4,0.0,1.0,2.7,94.8,Pulaski County,IN,2013,Indiana
0.100255,1.0,0.2,0.3,0.0,1.2,2.8,94.8,Van Wert County,OH,2013,Ohio
0.100249,0.9,0.3,0.4,0.0,1.0,2.9,94.8,Ford County,IL,2013,Illinois
0.100076,0.3,0.5,0.4,0.0,0.9,3.3,94.8,Montgomery County,IA,2013,Iowa
0.10005599999999999,0.6,0.5,0.3,0.0,0.9,3.3,94.8,Butler County,KY,2013,Kentucky
0.099823,0.4,0.6,0.4,0.0,0.6,3.7,94.8,Lafayette County,WI,2013,Wisconsin
0.099753,0.2,0.6,0.3,0.1,0.7,3.8,94.8,Holt County,NE,2013,Nebraska
0.09876900000000001,0.6,1.0,0.6,0.0,1.7,1.3,94.9,Dent County,MO,2013,Missouri
0.09873,0.5,1.3,0.5,0.0,1.5,1.5,94.9,Washburn County,WI,2013,Wisconsin
0.09872,1.0,0.7,0.4,0.0,1.7,1.5,94.9,Wadena County,MN,2013,Minnesota
0.098688,1.5,0.3,0.5,0.0,1.4,1.6,94.9,Montgomery County,MO,2013,Missouri
0.09867999999999999,1.7,0.4,0.5,0.0,1.0,1.7,94.9,Jasper County,IA,2013,Iowa
0.098676,0.5,0.7,0.6,0.0,1.7,1.8,94.9,Howell County,MO,2013,Missouri
0.09867100000000001,0.7,0.7,0.5,0.0,1.1,2.2,94.9,Wabash County,IN,2013,Indiana
0.09863999999999999,1.1,0.7,0.3,0.0,1.6,1.8,94.9,Webster County,MO,2013,Missouri
0.098635,0.7,1.3,0.4,0.0,1.3,1.9,94.9,Langlade County,WI,2013,Wisconsin
0.098625,1.8,0.4,0.3,0.0,0.8,1.9,94.9,Calhoun County,IA,2013,Iowa
0.098613,0.6,0.4,0.9,0.0,1.3,2.2,94.9,Livingston County,MI,2013,Michigan
0.098588,1.1,0.7,0.2,0.0,1.4,2.1,94.9,Bates County,MO,2013,Missouri
0.09857300000000001,0.4,1.1,0.4,0.0,1.2,2.3,94.9,Carbon County,MT,2013,Montana
0.09852999999999999,0.5,0.5,0.5,0.0,1.3,2.5,94.9,Barry County,MI,2013,Michigan
0.098517,0.4,0.7,0.4,0.0,1.5,2.4,94.9,Missaukee County,MI,2013,Michigan
0.098485,2.6,0.4,0.2,0.0,0.7,1.3,94.9,Parke County,IN,2013,Indiana
0.098473,0.5,0.5,0.5,0.1,1.1,2.7,94.9,Mills County,IA,2013,Iowa
0.098457,0.5,2.2,0.3,0.0,1.0,1.8,94.9,Douglas County,SD,2013,South Dakota
0.098388,0.6,0.2,0.7,0.0,0.9,2.9,94.9,Green County,WI,2013,Wisconsin
0.098303,0.5,0.2,0.5,0.0,0.9,3.1,94.9,Jo Daviess County,IL,2013,Illinois
0.098291,0.5,0.3,0.7,0.0,0.8,3.1,94.9,Marshall County,IL,2013,Illinois
0.098249,0.8,0.3,0.2,0.0,0.7,3.2,94.9,Carroll County,VA,2013,Virginia
0.098241,0.5,0.6,0.3,0.0,0.8,3.2,94.9,McCook County,SD,2013,South Dakota
0.098051,3.5,0.2,0.1,0.1,0.6,0.9,94.9,Elliott County,KY,2013,Kentucky
0.096877,0.7,0.3,1.2,0.0,1.4,1.5,95.0,York County,ME,2013,Maine
0.096861,0.8,0.5,0.6,0.0,1.7,1.5,95.0,Lamoille County,VT,2013,Vermont
0.096853,1.3,0.3,1.0,0.0,1.2,1.5,95.0,Allegany County,NY,2013,New York
0.096842,0.8,0.4,0.8,0.0,1.7,1.5,95.0,Sagadahoc County,ME,2013,Maine
0.096831,0.5,0.7,0.7,0.1,1.6,1.7,95.0,Wexford County,MI,2013,Michigan
0.096822,0.9,0.2,1.3,0.0,1.0,1.8,95.0,Marion County,IA,2013,Iowa
0.096809,1.5,0.2,0.3,0.1,1.4,1.6,95.0,Cannon County,TN,2013,Tennessee
0.09680599999999999,0.5,0.9,0.3,0.1,1.7,1.7,95.0,Kalkaska County,MI,2013,Michigan
0.09676799999999999,0.9,0.4,0.5,0.0,1.3,2.1,95.0,Chenango County,NY,2013,New York
0.096748,0.4,1.3,0.3,0.1,1.4,1.9,95.0,Arenac County,MI,2013,Michigan
0.096736,2.2,0.2,0.4,0.0,1.4,0.8,95.0,Lawrence County,OH,2013,Ohio
0.096709,1.0,0.4,0.5,0.0,1.1,2.3,95.0,Boone County,IA,2013,Iowa
0.096683,1.0,0.4,0.5,0.0,1.0,2.4,95.0,Union County,IA,2013,Iowa
0.09667200000000001,0.3,0.7,0.3,0.0,1.9,2.0,95.0,Granite County,MT,2013,Montana
0.096653,0.6,0.5,0.4,0.1,1.2,2.5,95.0,Clay County,KS,2013,Kansas
0.096637,0.4,0.8,0.3,0.1,1.7,2.2,95.0,Marion County,AR,2013,Arkansas
0.096593,0.6,0.4,0.5,0.1,1.0,2.7,95.0,Cumberland County,TN,2013,Tennessee
0.096558,0.4,0.6,0.5,0.0,0.9,2.8,95.0,Waupaca County,WI,2013,Wisconsin
0.09653400000000001,0.7,0.8,0.2,0.1,0.8,2.8,95.0,Golden Valley County,ND,2013,North Dakota
0.096468,0.7,0.5,0.4,0.1,1.0,2.9,95.0,Washington County,KS,2013,Kansas
0.096368,0.3,0.6,0.2,0.1,1.1,3.1,95.0,Furnas County,NE,2013,Nebraska
0.096229,0.5,0.3,0.4,0.1,0.8,3.4,95.0,Meeker County,MN,2013,Minnesota
0.09613200000000001,0.3,0.3,0.2,0.0,1.1,3.5,95.0,Polk County,NE,2013,Nebraska
0.094983,1.0,0.3,0.7,0.0,1.3,1.7,95.1,Jefferson County,MO,2013,Missouri
0.094976,0.7,0.3,1.2,0.0,1.4,1.5,95.1,Belknap County,NH,2013,New Hampshire
0.094973,0.6,0.4,0.9,0.0,1.3,1.8,95.1,Pierce County,WI,2013,Wisconsin
0.094971,0.5,0.8,0.5,0.0,1.7,1.5,95.1,Otsego County,MI,2013,Michigan
0.09496900000000001,0.6,0.6,0.3,0.2,1.7,1.6,95.1,Miller County,MO,2013,Missouri
0.094951,1.0,0.3,0.9,0.0,1.3,1.7,95.1,Bennington County,VT,2013,Vermont
0.094932,1.5,0.3,0.3,0.0,1.8,1.0,95.1,Guernsey County,OH,2013,Ohio
0.094924,0.9,0.6,0.3,0.0,1.8,1.5,95.1,Osceola County,MI,2013,Michigan
0.094863,0.7,1.5,0.1,0.0,1.0,1.9,95.1,Spink County,SD,2013,South Dakota
0.09485199999999999,1.3,0.3,0.5,0.0,1.2,2.0,95.1,Herkimer County,NY,2013,New York
0.094845,0.6,0.5,0.2,0.0,1.7,2.0,95.1,Caldwell County,MO,2013,Missouri
0.09477200000000001,1.1,0.3,0.6,0.0,0.6,2.5,95.1,Towns County,GA,2013,Georgia
0.09472799999999999,0.4,1.0,0.3,0.0,1.1,2.5,95.1,McHenry County,ND,2013,North Dakota
0.09471,1.0,0.3,0.2,0.0,1.0,2.6,95.1,Owen County,KY,2013,Kentucky
0.094635,2.7,0.1,0.4,0.0,0.7,1.3,95.1,Somerset County,PA,2013,Pennsylvania
0.094595,0.7,0.3,0.2,0.1,1.0,2.9,95.1,Casey County,KY,2013,Kentucky
0.094472,0.5,0.5,0.2,0.0,0.7,3.2,95.1,Hamlin County,SD,2013,South Dakota
0.094273,0.6,1.5,0.5,0.0,0.4,95.1,3.2,Maverick County,TX,2013,Texas
0.093086,0.6,0.5,0.8,0.0,1.7,1.4,95.2,Kennebec County,ME,2013,Maine
0.093075,1.6,0.2,0.6,0.0,1.0,1.5,95.2,Christian County,IL,2013,Illinois
0.093053,0.6,0.7,0.3,0.0,1.5,1.8,95.2,Clare County,MI,2013,Michigan
0.093045,1.8,0.1,0.6,0.0,1.3,1.1,95.2,Blair County,PA,2013,Pennsylvania
0.09300000000000001,0.3,1.1,0.3,0.0,1.4,1.9,95.2,Antrim County,MI,2013,Michigan
0.09299500000000001,0.8,0.8,0.2,0.0,2.0,1.3,95.2,Reynolds County,MO,2013,Missouri
0.09296900000000001,0.3,1.0,0.2,0.1,1.7,1.8,95.2,Dallas County,MO,2013,Missouri
0.092939,0.8,0.1,1.2,0.0,0.8,2.2,95.2,Winneshiek County,IA,2013,Iowa
0.09293,0.8,0.2,0.5,0.0,1.2,2.3,95.2,De Witt County,IL,2013,Illinois
0.092922,0.3,0.6,0.3,0.0,1.2,2.4,95.2,Lincoln County,KS,2013,Kansas
0.092905,0.7,0.3,0.6,0.0,1.1,2.4,95.2,Warren County,IA,2013,Iowa
